"","Method","id","ace_a","ace_c","ace_e","n","NGroups","NDependentVars","NIndependentVars","NContinuousLatentVars","Parameters","TrueModel","aBIC_ce_0.01","aBIC_ce_0.025","aBIC_ce_0.05","aBIC_ce_0.1","aBIC_ce_0.5","aBIC_ce_0.9","aBIC_ce_0.95","aBIC_ce_0.975","aBIC_ce_0.99","aBIC_ce_NA","AIC_ce_0.01","AIC_ce_0.025","AIC_ce_0.05","AIC_ce_0.1","AIC_ce_0.5","AIC_ce_0.9","AIC_ce_0.95","AIC_ce_0.975","AIC_ce_0.99","AIC_ce_NA","BIC_ce_0.01","BIC_ce_0.025","BIC_ce_0.05","BIC_ce_0.1","BIC_ce_0.5","BIC_ce_0.9","BIC_ce_0.95","BIC_ce_0.975","BIC_ce_0.99","BIC_ce_NA","CFI_ce_0.01","CFI_ce_0.025","CFI_ce_0.05","CFI_ce_0.1","CFI_ce_0.5","CFI_ce_0.9","CFI_ce_0.95","CFI_ce_0.975","CFI_ce_0.99","CFI_ce_NA","ChiSqBaseline_DF_ce_0.01","ChiSqBaseline_DF_ce_0.025","ChiSqBaseline_DF_ce_0.05","ChiSqBaseline_DF_ce_0.1","ChiSqBaseline_DF_ce_0.5","ChiSqBaseline_DF_ce_0.9","ChiSqBaseline_DF_ce_0.95","ChiSqBaseline_DF_ce_0.975","ChiSqBaseline_DF_ce_0.99","ChiSqBaseline_DF_ce_NA","ChiSqBaseline_PValue_ce_0.01","ChiSqBaseline_PValue_ce_0.025","ChiSqBaseline_PValue_ce_0.05","ChiSqBaseline_PValue_ce_0.1","ChiSqBaseline_PValue_ce_0.5","ChiSqBaseline_PValue_ce_0.9","ChiSqBaseline_PValue_ce_0.95","ChiSqBaseline_PValue_ce_0.975","ChiSqBaseline_PValue_ce_0.99","ChiSqBaseline_PValue_ce_NA","ChiSqBaseline_Value_ce_0.01","ChiSqBaseline_Value_ce_0.025","ChiSqBaseline_Value_ce_0.05","ChiSqBaseline_Value_ce_0.1","ChiSqBaseline_Value_ce_0.5","ChiSqBaseline_Value_ce_0.9","ChiSqBaseline_Value_ce_0.95","ChiSqBaseline_Value_ce_0.975","ChiSqBaseline_Value_ce_0.99","ChiSqBaseline_Value_ce_NA","ChiSqM_DF_ce_0.01","ChiSqM_DF_ce_0.025","ChiSqM_DF_ce_0.05","ChiSqM_DF_ce_0.1","ChiSqM_DF_ce_0.5","ChiSqM_DF_ce_0.9","ChiSqM_DF_ce_0.95","ChiSqM_DF_ce_0.975","ChiSqM_DF_ce_0.99","ChiSqM_DF_ce_NA","ChiSqM_PValue_ce_0.01","ChiSqM_PValue_ce_0.025","ChiSqM_PValue_ce_0.05","ChiSqM_PValue_ce_0.1","ChiSqM_PValue_ce_0.5","ChiSqM_PValue_ce_0.9","ChiSqM_PValue_ce_0.95","ChiSqM_PValue_ce_0.975","ChiSqM_PValue_ce_0.99","ChiSqM_PValue_ce_NA","ChiSqM_Value_ce_0.01","ChiSqM_Value_ce_0.025","ChiSqM_Value_ce_0.05","ChiSqM_Value_ce_0.1","ChiSqM_Value_ce_0.5","ChiSqM_Value_ce_0.9","ChiSqM_Value_ce_0.95","ChiSqM_Value_ce_0.975","ChiSqM_Value_ce_0.99","ChiSqM_Value_ce_NA","LL_ce_0.01","LL_ce_0.025","LL_ce_0.05","LL_ce_0.1","LL_ce_0.5","LL_ce_0.9","LL_ce_0.95","LL_ce_0.975","LL_ce_0.99","LL_ce_NA","RMSEA_90CI_LB_ce_0.01","RMSEA_90CI_LB_ce_0.025","RMSEA_90CI_LB_ce_0.05","RMSEA_90CI_LB_ce_0.1","RMSEA_90CI_LB_ce_0.5","RMSEA_90CI_LB_ce_0.9","RMSEA_90CI_LB_ce_0.95","RMSEA_90CI_LB_ce_0.975","RMSEA_90CI_LB_ce_0.99","RMSEA_90CI_LB_ce_NA","RMSEA_90CI_UB_ce_0.01","RMSEA_90CI_UB_ce_0.025","RMSEA_90CI_UB_ce_0.05","RMSEA_90CI_UB_ce_0.1","RMSEA_90CI_UB_ce_0.5","RMSEA_90CI_UB_ce_0.9","RMSEA_90CI_UB_ce_0.95","RMSEA_90CI_UB_ce_0.975","RMSEA_90CI_UB_ce_0.99","RMSEA_90CI_UB_ce_NA","RMSEA_Estimate_ce_0.01","RMSEA_Estimate_ce_0.025","RMSEA_Estimate_ce_0.05","RMSEA_Estimate_ce_0.1","RMSEA_Estimate_ce_0.5","RMSEA_Estimate_ce_0.9","RMSEA_Estimate_ce_0.95","RMSEA_Estimate_ce_0.975","RMSEA_Estimate_ce_0.99","RMSEA_Estimate_ce_NA","RMSEA_pLT05_ce_0.01","RMSEA_pLT05_ce_0.025","RMSEA_pLT05_ce_0.05","RMSEA_pLT05_ce_0.1","RMSEA_pLT05_ce_0.5","RMSEA_pLT05_ce_0.9","RMSEA_pLT05_ce_0.95","RMSEA_pLT05_ce_0.975","RMSEA_pLT05_ce_0.99","RMSEA_pLT05_ce_NA","SRMR_ce_0.01","SRMR_ce_0.025","SRMR_ce_0.05","SRMR_ce_0.1","SRMR_ce_0.5","SRMR_ce_0.9","SRMR_ce_0.95","SRMR_ce_0.975","SRMR_ce_0.99","SRMR_ce_NA","TLI_ce_0.01","TLI_ce_0.025","TLI_ce_0.05","TLI_ce_0.1","TLI_ce_0.5","TLI_ce_0.9","TLI_ce_0.95","TLI_ce_0.975","TLI_ce_0.99","TLI_ce_NA","UnrestrictedLL_ce_0.01","UnrestrictedLL_ce_0.025","UnrestrictedLL_ce_0.05","UnrestrictedLL_ce_0.1","UnrestrictedLL_ce_0.5","UnrestrictedLL_ce_0.9","UnrestrictedLL_ce_0.95","UnrestrictedLL_ce_0.975","UnrestrictedLL_ce_0.99","UnrestrictedLL_ce_NA"
"65","cov",11,1,0,2,100,2,2,0,6,4,"AE",1497.351,1508.28,1518.572,1528.978,1565.192,1601.506,1612.185,1620.559,1630.362,0,1496.961,1507.889,1518.182,1528.587,1564.802,1601.115,1611.794,1620.168,1629.971,0,1506.856,1517.784,1528.077,1538.482,1574.697,1611.01,1621.689,1630.063,1639.866,0,0,0,0.148,0.395,0.931,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,4e-04,0.0258,0.0611,0.1183,0.2261,0,2.964,4.266,5.585,7.313,15.776,26.994,30.868,34.631,39.033,0,7,7,7,7,7,7,7,7,7,0,0.0019,0.0062,0.0145,0.0355,0.3361,0.8211,0.898,0.9456,0.9791,0,1.583,2.228,2.853,3.627,7.96,15.031,17.474,19.727,22.671,0,-745.48,-750.945,-756.091,-761.294,-779.401,-797.557,-802.897,-807.084,-811.986,0,0,0,0,0,0,0.026,0.051,0.067,0.084,0,0,0.017,0.053,0.075,0.132,0.182,0.196,0.207,0.221,0,0,0,0,0,0.037,0.107,0.122,0.135,0.15,0,0.01,0.025,0.048,0.097,0.502,0.898,0.945,0.972,0.99,0,0.045,0.053,0.059,0.067,0.101,0.145,0.161,0.174,0.189,0,0.451,0.668,0.763,0.828,0.981,1.093,1.15,1.227,1.379,0,-739.65,-747.024,-751.635,-756.517,-775.092,-793.278,-798.511,-802.71,-807.645,0
"66","cov",12,2,0,2,100,2,2,0,6,4,"AE",1594.395,1604.795,1613.304,1624.566,1662.458,1699.256,1710.111,1718.632,1728.599,0,1594.004,1604.405,1612.913,1624.175,1662.068,1698.866,1709.72,1718.242,1728.208,0,1603.899,1614.299,1622.808,1634.07,1671.963,1708.761,1719.615,1728.137,1738.103,0,0.342,0.464,0.548,0.629,0.883,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1e-04,2e-04,7e-04,0,14.397,17.094,19.767,23.292,36.409,52.654,57.632,62.251,66.625,0,7,7,7,7,7,7,7,7,7,0,2e-04,7e-04,0.0018,0.006,0.1364,0.6324,0.7699,0.8571,0.9179,0,2.612,3.275,4.082,5.224,11.045,19.817,22.915,25.211,28.473,0,-794.002,-799.202,-803.457,-809.087,-828.034,-846.433,-851.86,-856.121,-861.104,0,0,0,0,0,0,0.067,0.085,0.096,0.111,0,0.044,0.066,0.084,0.102,0.157,0.207,0.222,0.231,0.244,0,0,0,0,0,0.076,0.135,0.151,0.161,0.175,0,0.001,0.004,0.009,0.024,0.264,0.765,0.864,0.92,0.957,0,0.05,0.058,0.066,0.073,0.108,0.153,0.169,0.186,0.202,0,0.812,0.847,0.871,0.894,0.967,1.016,1.029,1.039,1.054,0,-788.552,-793.169,-797.585,-802.872,-822.192,-840.445,-845.293,-849.868,-854.851,0
"67","cov",14,1,1,2,100,2,2,0,6,4,"ACE",1581.186,1593.974,1602.858,1614.006,1651.319,1687.359,1697.771,1706.255,1716.468,0,1580.795,1593.584,1602.468,1613.615,1650.928,1686.969,1697.38,1705.865,1716.078,0,1590.69,1603.479,1612.363,1623.51,1660.823,1696.864,1707.275,1715.76,1725.973,0,0.64,0.718,0.769,0.827,0.983,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,19.833,23.55,26.679,30.405,45.511,62.961,68.308,74.311,81.465,0,7,7,7,7,7,7,7,7,7,0,0.0022,0.0082,0.0175,0.0431,0.3561,0.8258,0.9031,0.9513,0.9782,0,1.599,2.141,2.789,3.587,7.738,14.487,16.973,18.996,22.241,0,-787.397,-793.792,-798.234,-803.808,-822.464,-840.484,-845.69,-849.932,-855.039,0,0,0,0,0,0,0.017,0.047,0.062,0.081,0,0,0,0.051,0.074,0.13,0.179,0.193,0.203,0.219,0,0,0,0,0,0.032,0.103,0.119,0.131,0.148,0,0.011,0.031,0.056,0.112,0.522,0.901,0.948,0.975,0.989,0,0.04,0.048,0.054,0.062,0.096,0.141,0.158,0.177,0.197,0,0.897,0.919,0.934,0.951,0.995,1.024,1.031,1.039,1.051,0,-782.667,-789.408,-793.788,-799.504,-818.333,-836.096,-841.505,-845.834,-851.332,0
"68","cov",15,2,1,2,100,2,2,0,6,4,"ACE",1653.927,1667.521,1677.262,1687.243,1725.438,1761.013,1771.024,1780.255,1791.429,0,1653.537,1667.13,1676.871,1686.853,1725.048,1760.622,1770.633,1779.864,1791.039,0,1663.432,1677.025,1686.766,1696.748,1734.942,1770.517,1780.528,1789.759,1800.934,0,0.654,0.708,0.753,0.802,0.94,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,33.054,37.285,41.029,45.335,63.608,83.3,89.188,94.445,100.727,0,7,7,7,7,7,7,7,7,7,0,2e-04,8e-04,0.0027,0.008,0.1544,0.6576,0.7947,0.8845,0.9422,0,2.287,2.998,3.868,5.011,10.653,19.045,21.84,24.873,28.238,0,-823.768,-830.565,-835.436,-840.426,-859.524,-877.311,-882.316,-886.932,-892.519,0,0,0,0,0,0,0.062,0.079,0.095,0.11,0,0.023,0.058,0.08,0.099,0.154,0.204,0.217,0.23,0.244,0,0,0,0,0,0.072,0.131,0.146,0.16,0.174,0,0.001,0.005,0.013,0.03,0.289,0.784,0.881,0.937,0.97,0,0.045,0.052,0.058,0.066,0.1,0.149,0.164,0.181,0.202,0,0.901,0.916,0.929,0.944,0.983,1.01,1.016,1.02,1.026,0,-818.605,-825.113,-829.82,-834.758,-853.55,-871.643,-876.832,-881.032,-886.164,0
"69","cov",17,1,2,2,100,2,2,0,6,4,"ACE",1642.439,1653.836,1663.452,1673.87,1710.414,1745.919,1755.578,1764.823,1775.869,0,1642.048,1653.445,1663.062,1673.48,1710.024,1745.528,1755.187,1764.432,1775.478,0,1651.943,1663.34,1672.957,1683.375,1719.918,1755.423,1765.082,1774.327,1785.373,0,0.781,0.828,0.86,0.893,0.991,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,40.852,45.718,50.045,55.475,74.862,96.252,103.029,108.599,114.689,0,7,7,7,7,7,7,7,7,7,0,0.0027,0.0073,0.0164,0.0386,0.3632,0.843,0.9106,0.9493,0.9757,0,1.67,2.174,2.704,3.423,7.662,14.772,17.132,19.275,21.845,0,-818.024,-823.722,-828.531,-833.74,-852.012,-869.764,-874.594,-879.216,-884.739,0,0,0,0,0,0,0.023,0.048,0.064,0.079,0,0,0.005,0.048,0.07,0.129,0.181,0.194,0.205,0.217,0,0,0,0,0,0.031,0.105,0.12,0.132,0.146,0,0.013,0.028,0.053,0.103,0.529,0.912,0.952,0.974,0.988,0,0.038,0.044,0.051,0.058,0.092,0.144,0.163,0.179,0.203,0,0.938,0.951,0.96,0.97,0.997,1.015,1.018,1.022,1.025,0,-813.244,-819.461,-824.153,-829.218,-847.643,-865.711,-870.471,-875.283,-881.214,0
"70","cov",18,2,2,2,100,2,2,0,6,4,"ACE",1701.224,1712.637,1722.961,1734.588,1771.771,1808.489,1820.539,1829.258,1838.293,0,1700.834,1712.246,1722.57,1734.197,1771.38,1808.098,1820.149,1828.867,1837.903,0,1710.729,1722.141,1732.465,1744.092,1781.275,1817.993,1830.044,1838.762,1847.798,0,0.763,0.799,0.833,0.864,0.961,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,52.768,58.39,63.163,68.158,88.796,111.374,118.177,124.057,131.102,0,7,7,7,7,7,7,7,7,7,0,2e-04,0.0011,0.0031,0.0093,0.1663,0.6803,0.8049,0.8878,0.9457,0,2.209,2.951,3.773,4.832,10.411,18.657,21.439,23.974,27.733,0,-847.417,-853.123,-858.285,-864.098,-882.69,-901.049,-907.074,-911.434,-915.951,0,0,0,0,0,0,0.059,0.077,0.09,0.108,0,0.014,0.057,0.078,0.096,0.152,0.202,0.215,0.226,0.242,0,0,0,0,0,0.07,0.129,0.144,0.156,0.172,0,0.002,0.006,0.015,0.034,0.305,0.801,0.887,0.939,0.972,0,0.041,0.047,0.053,0.062,0.095,0.145,0.163,0.18,0.2,0,0.932,0.942,0.952,0.961,0.989,1.007,1.011,1.014,1.017,0,-841.786,-847.764,-852.571,-858.213,-877.126,-895.673,-900.953,-905.886,-910.775,0
"71","cov",19,0,0,1,250,2,2,0,6,4,"E",2740.407,2756.767,2771.223,2786.975,2845.136,2899.844,2915.481,2928.378,2943.373,810,2737.285,2753.646,2768.101,2783.853,2842.015,2896.722,2912.359,2925.256,2940.251,810,2749.929,2766.29,2780.745,2796.497,2854.658,2909.366,2925.003,2937.9,2952.895,810,0,0,0,0,1,1,1,1,1,810,2,2,2,2,2,2,2,2,2,810,0.0114,0.0282,0.0591,0.107,0.5156,0.9206,0.959,0.9799,0.9922,810,0.015,0.041,0.084,0.165,1.324,4.466,5.65,7.089,8.912,810,7,7,7,7,7,7,7,7,7,810,0.0097,0.024,0.0423,0.0827,0.4566,0.8736,0.9366,0.9675,0.9896,810,1.24,1.832,2.369,3.121,6.739,12.592,14.536,16.098,18.437,810,-1365.643,-1373.823,-1381.051,-1388.927,-1418.007,-1445.361,-1453.179,-1459.628,-1467.126,810,0,0,0,0,0,0,0.012,0.024,0.037,810,0,0,0.019,0.039,0.076,0.106,0.113,0.119,0.127,810,0,0,0,0,0,0.057,0.066,0.072,0.081,810,0.108,0.183,0.252,0.359,0.787,0.972,0.988,0.994,0.998,810,0.026,0.032,0.036,0.041,0.062,0.087,0.095,0.101,0.111,810,-0.074,-0.492,-2.1,0.346,1,1.153,1.617,2.548,4.563,810,-1362.047,-1369.664,-1377.225,-1385.105,-1414.082,-1441.789,-1449.394,-1456.204,-1463.476,810
"72","cov",20,1,0,1,250,2,2,0,6,4,"AE",3356.868,3373.631,3387.699,3404.02,3462.038,3519.255,3534.44,3547.43,3560.503,0,3353.746,3370.509,3384.577,3400.898,3458.916,3516.134,3531.318,3544.309,3557.381,0,3366.39,3383.153,3397.221,3413.542,3471.56,3528.777,3543.962,3556.953,3570.025,0,0.607,0.66,0.701,0.744,0.87,0.966,0.986,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,51.714,57.054,61.938,67.901,89.338,114.397,120.829,128.08,137.051,0,7,7,7,7,7,7,7,7,7,0,0,0,0,1e-04,0.0108,0.2012,0.3174,0.4821,0.6423,0,5.105,6.504,8.175,9.783,18.276,29.967,33.747,36.965,41.988,0,-1673.873,-1682.255,-1689.289,-1697.449,-1726.458,-1755.067,-1762.659,-1769.154,-1775.691,0,0,0,0,0,0.036,0.074,0.084,0.091,0.102,0,0.063,0.074,0.085,0.093,0.126,0.158,0.167,0.174,0.184,0,0,0,0.026,0.04,0.08,0.115,0.124,0.131,0.141,0,0,0.001,0.002,0.006,0.116,0.555,0.68,0.803,0.889,0,0.042,0.047,0.052,0.058,0.08,0.107,0.117,0.126,0.138,0,0.888,0.903,0.915,0.927,0.963,0.99,0.996,1.002,1.007,0,-1664.847,-1672.403,-1679.331,-1687.917,-1716.912,-1744.858,-1752.572,-1759.167,-1765.64,0
"73","cov",21,2,0,1,250,2,2,0,6,4,"AE",3691.889,3711.686,3726.737,3740.676,3799.369,3857.658,3872.358,3887.011,3906.454,0,3688.767,3708.564,3723.615,3737.555,3796.247,3854.536,3869.236,3883.889,3903.332,0,3701.411,3721.208,3736.259,3750.198,3808.891,3867.18,3881.88,3896.533,3915.976,0,0.64,0.676,0.703,0.731,0.818,0.894,0.911,0.928,0.944,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,124.947,132.301,139.761,147.366,177.427,207.718,217.567,226.406,236.041,0,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,7e-04,0.0026,0.0083,0.0224,0,16.199,18.957,21.914,25.328,38.631,54.947,59.906,63.788,71.289,0,-1841.383,-1851.282,-1858.808,-1865.777,-1895.124,-1924.268,-1931.618,-1938.945,-1948.666,0,0.025,0.039,0.05,0.061,0.095,0.126,0.135,0.141,0.153,0,0.119,0.128,0.137,0.147,0.177,0.208,0.216,0.222,0.233,0,0.073,0.083,0.092,0.102,0.134,0.166,0.174,0.18,0.192,0,0,0,0,0,0,0.02,0.049,0.099,0.177,0,0.055,0.06,0.065,0.071,0.092,0.122,0.133,0.144,0.157,0,0.897,0.907,0.915,0.923,0.948,0.97,0.975,0.979,0.984,0,-1823.678,-1832.541,-1839.272,-1846.984,-1875.389,-1904.053,-1911.275,-1917.709,-1926.481,0
"74","cov",23,1,1,1,250,2,2,0,6,4,"ACE",3630.569,3646.365,3660.898,3676.542,3735.038,3790.449,3807.12,3823.084,3838.917,0,3627.447,3643.243,3657.777,3673.42,3731.916,3787.327,3803.998,3819.962,3835.796,0,3640.091,3655.887,3670.421,3686.064,3744.56,3799.971,3816.642,3832.606,3848.44,0,0.857,0.875,0.888,0.904,0.953,0.991,0.999,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,161.342,170.563,178.615,187.942,220.668,255.025,265.609,275.335,284.947,0,7,7,7,7,7,7,7,7,7,0,0,0,0,2e-04,0.0164,0.2584,0.4009,0.5362,0.6932,0,4.718,6.03,7.268,8.919,17.128,27.74,31.431,34.534,38.413,0,-1810.724,-1818.622,-1825.888,-1833.71,-1862.958,-1890.664,-1898.999,-1906.981,-1914.898,0,0,0,0,0,0.03,0.068,0.078,0.086,0.094,0,0.06,0.071,0.079,0.089,0.123,0.153,0.162,0.169,0.177,0,0,0,0.012,0.033,0.076,0.109,0.118,0.125,0.134,0,0,0.001,0.004,0.011,0.148,0.622,0.748,0.835,0.911,0,0.032,0.036,0.04,0.045,0.065,0.097,0.108,0.118,0.132,0,0.959,0.964,0.968,0.973,0.987,0.997,1,1.001,1.003,0,-1801.799,-1809.689,-1817.149,-1825.237,-1854.172,-1881.194,-1890.076,-1897.556,-1904.897,0
"75","cov",24,2,1,1,250,2,2,0,6,4,"ACE",3874.657,3894.411,3907.634,3923.954,3983.923,4043.866,4059.875,4072.581,4089.43,0,3871.535,3891.289,3904.512,3920.832,3980.801,4040.745,4056.753,4069.459,4086.308,0,3884.179,3903.933,3917.156,3933.476,3993.445,4053.389,4069.397,4082.103,4098.952,0,0.777,0.796,0.815,0.834,0.893,0.94,0.95,0.959,0.972,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,215.463,224.965,234.078,244.216,279.566,316.188,327.361,336.417,347.329,0,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0.0012,0.004,0.0108,0.0449,0,14.337,18.28,20.824,23.775,36.775,53.037,58.077,62.986,69.184,0,-1932.768,-1942.645,-1949.256,-1957.416,-1987.4,-2017.372,-2025.376,-2031.73,-2040.154,0,0.009,0.036,0.046,0.056,0.091,0.123,0.132,0.14,0.15,0,0.113,0.126,0.134,0.143,0.173,0.204,0.213,0.221,0.23,0,0.065,0.08,0.089,0.098,0.13,0.162,0.171,0.179,0.189,0,0,0,0,0,0.001,0.031,0.064,0.115,0.26,0,0.044,0.048,0.052,0.056,0.077,0.109,0.12,0.131,0.143,0,0.936,0.942,0.947,0.952,0.969,0.983,0.986,0.988,0.992,0,-1914.635,-1923.931,-1930.87,-1939.422,-1968.416,-1997.785,-2005.338,-2012.166,-2020.066,0
"76","cov",26,1,2,1,250,2,2,0,6,4,"ACE",3801.698,3820.811,3834.837,3852.147,3910.024,3966.516,3981.93,3995.556,4013.679,0,3798.576,3817.69,3831.716,3849.025,3906.902,3963.395,3978.808,3992.434,4010.557,0,3811.22,3830.334,3844.36,3861.669,3919.546,3976.039,3991.452,4005.078,4023.201,0,0.905,0.917,0.927,0.938,0.97,0.995,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,266.361,275.167,283.515,294.049,331.937,372.459,383.921,394.804,406.981,0,7,7,7,7,7,7,7,7,7,0,0,0,1e-04,2e-04,0.0189,0.2719,0.4302,0.5535,0.7035,0,4.603,5.816,6.978,8.733,16.774,27.728,30.761,33.918,38.549,0,-1896.288,-1905.845,-1912.858,-1921.513,-1950.451,-1978.697,-1986.404,-1993.217,-2002.278,0,0,0,0,0,0.028,0.068,0.076,0.084,0.095,0,0.059,0.069,0.078,0.088,0.121,0.153,0.16,0.167,0.177,0,0,0,0,0.031,0.075,0.109,0.117,0.124,0.134,0,0,0.002,0.005,0.011,0.16,0.636,0.769,0.845,0.915,0,0.027,0.031,0.035,0.039,0.059,0.091,0.103,0.114,0.129,0,0.973,0.976,0.979,0.982,0.992,0.999,1,1.001,1.002,0,-1888.725,-1897.281,-1904.35,-1912.292,-1941.788,-1969.818,-1977.3,-1984.782,-1992.495,0
"77","cov",27,2,2,1,250,2,2,0,6,4,"ACE",4008.61,4022.615,4037.693,4057.338,4115.748,4173.235,4190.395,4205.609,4221.14,0,4005.488,4019.493,4034.571,4054.216,4112.626,4170.113,4187.274,4202.487,4218.018,0,4018.132,4032.137,4047.215,4066.86,4125.27,4182.757,4199.918,4215.131,4230.662,0,0.838,0.852,0.864,0.877,0.919,0.954,0.962,0.969,0.976,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,298.035,308.534,317.877,329.174,368.315,411.357,422.963,434.183,446.02,0,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0.0013,0.0041,0.011,0.0264,0,15.854,18.178,20.766,23.642,36.598,52.146,56.986,61.356,65.284,0,-1999.744,-2006.747,-2014.286,-2024.108,-2053.313,-2082.056,-2090.637,-2098.244,-2106.009,0,0.023,0.035,0.046,0.056,0.09,0.121,0.13,0.137,0.144,0,0.118,0.126,0.134,0.142,0.173,0.203,0.211,0.218,0.224,0,0.071,0.08,0.089,0.098,0.13,0.161,0.169,0.176,0.182,0,0,0,0,0,0.001,0.032,0.065,0.117,0.194,0,0.037,0.04,0.044,0.048,0.068,0.101,0.114,0.124,0.139,0,0.954,0.958,0.961,0.965,0.977,0.987,0.989,0.991,0.993,0,-1983.129,-1990.002,-1997.328,-2005.969,-2034.602,-2063.214,-2071.387,-2077.822,-2086.006,0
"78","cov",28,0,0,2,250,2,2,0,6,4,"E",3428.495,3445.812,3463.223,3479.795,3538.779,3594.357,3609.691,3623.199,3639.597,741,3425.373,3442.69,3460.101,3476.673,3535.658,3591.235,3606.569,3620.077,3636.475,741,3438.017,3455.334,3472.745,3489.317,3548.302,3603.879,3619.213,3632.721,3649.119,741,0,0,0,0,1,1,1,1,1,741,2,2,2,2,2,2,2,2,2,741,0.0126,0.0272,0.054,0.1038,0.4975,0.912,0.9554,0.9751,0.9923,741,0.015,0.05,0.091,0.183,1.396,4.529,5.832,7.183,8.697,741,7,7,7,7,7,7,7,7,7,741,0.0074,0.0174,0.0362,0.0811,0.4581,0.8802,0.9399,0.9728,0.9901,741,1.204,1.74,2.314,3.047,6.724,12.619,14.963,16.979,19.15,741,-1709.687,-1718.345,-1727.051,-1735.337,-1764.829,-1792.618,-1800.285,-1807.039,-1815.237,741,0,0,0,0,0,0,0.016,0.03,0.04,741,0,0,0.016,0.038,0.076,0.106,0.115,0.122,0.129,741,0,0,0,0,0,0.057,0.067,0.076,0.083,741,0.093,0.153,0.231,0.355,0.788,0.974,0.989,0.995,0.999,741,0.026,0.03,0.035,0.041,0.061,0.088,0.096,0.102,0.112,741,-0.06,-0.361,-1.743,0.325,1,1.203,1.829,3.26,7.121,741,-1705.879,-1715.492,-1723.127,-1731.453,-1760.664,-1789.213,-1797.399,-1803.172,-1812.588,741
"79","cov",29,1,0,2,250,2,2,0,6,4,"AE",3804.318,3821.279,3834.964,3854.859,3912.051,3969.11,3985.332,3997.623,4013.751,0,3801.196,3818.158,3831.842,3851.737,3908.93,3965.989,3982.211,3994.502,4010.63,0,3813.84,3830.801,3844.486,3864.381,3921.573,3978.633,3994.854,4007.146,4023.274,0,0.394,0.506,0.586,0.675,0.904,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,2e-04,6e-04,0,14.526,17.324,20.07,23.258,37.504,54.461,60.108,64.232,69.76,0,7,7,7,7,7,7,7,7,7,0,3e-04,0.001,0.0032,0.0093,0.1698,0.67,0.8063,0.8929,0.9531,0,2.079,2.906,3.759,4.913,10.343,18.642,21.378,24.237,27.633,0,-1897.598,-1906.079,-1912.921,-1922.869,-1951.465,-1979.994,-1988.105,-1994.251,-2002.315,0,0,0,0,0,0,0.038,0.048,0.058,0.068,0,0,0.035,0.049,0.062,0.096,0.127,0.136,0.144,0.153,0,0,0,0,0,0.044,0.082,0.091,0.099,0.109,0,0.011,0.027,0.056,0.106,0.513,0.901,0.952,0.977,0.992,0,0.031,0.037,0.042,0.048,0.07,0.096,0.105,0.113,0.124,0,0.827,0.859,0.882,0.907,0.973,1.019,1.03,1.044,1.062,0,-1892.331,-1900.451,-1907.599,-1916.905,-1945.931,-1974.183,-1982.099,-1988.795,-1996.602,0
