"","Method","id","ace_a","ace_c","ace_e","n","NGroups","NDependentVars","NIndependentVars","NContinuousLatentVars","Parameters","TrueModel","aBIC_ae_0.01","aBIC_ae_0.025","aBIC_ae_0.05","aBIC_ae_0.1","aBIC_ae_0.5","aBIC_ae_0.9","aBIC_ae_0.95","aBIC_ae_0.975","aBIC_ae_0.99","aBIC_ae_NA","AIC_ae_0.01","AIC_ae_0.025","AIC_ae_0.05","AIC_ae_0.1","AIC_ae_0.5","AIC_ae_0.9","AIC_ae_0.95","AIC_ae_0.975","AIC_ae_0.99","AIC_ae_NA","BIC_ae_0.01","BIC_ae_0.025","BIC_ae_0.05","BIC_ae_0.1","BIC_ae_0.5","BIC_ae_0.9","BIC_ae_0.95","BIC_ae_0.975","BIC_ae_0.99","BIC_ae_NA","CFI_ae_0.01","CFI_ae_0.025","CFI_ae_0.05","CFI_ae_0.1","CFI_ae_0.5","CFI_ae_0.9","CFI_ae_0.95","CFI_ae_0.975","CFI_ae_0.99","CFI_ae_NA","ChiSqBaseline_DF_ae_0.01","ChiSqBaseline_DF_ae_0.025","ChiSqBaseline_DF_ae_0.05","ChiSqBaseline_DF_ae_0.1","ChiSqBaseline_DF_ae_0.5","ChiSqBaseline_DF_ae_0.9","ChiSqBaseline_DF_ae_0.95","ChiSqBaseline_DF_ae_0.975","ChiSqBaseline_DF_ae_0.99","ChiSqBaseline_DF_ae_NA","ChiSqBaseline_PValue_ae_0.01","ChiSqBaseline_PValue_ae_0.025","ChiSqBaseline_PValue_ae_0.05","ChiSqBaseline_PValue_ae_0.1","ChiSqBaseline_PValue_ae_0.5","ChiSqBaseline_PValue_ae_0.9","ChiSqBaseline_PValue_ae_0.95","ChiSqBaseline_PValue_ae_0.975","ChiSqBaseline_PValue_ae_0.99","ChiSqBaseline_PValue_ae_NA","ChiSqBaseline_Value_ae_0.01","ChiSqBaseline_Value_ae_0.025","ChiSqBaseline_Value_ae_0.05","ChiSqBaseline_Value_ae_0.1","ChiSqBaseline_Value_ae_0.5","ChiSqBaseline_Value_ae_0.9","ChiSqBaseline_Value_ae_0.95","ChiSqBaseline_Value_ae_0.975","ChiSqBaseline_Value_ae_0.99","ChiSqBaseline_Value_ae_NA","ChiSqM_DF_ae_0.01","ChiSqM_DF_ae_0.025","ChiSqM_DF_ae_0.05","ChiSqM_DF_ae_0.1","ChiSqM_DF_ae_0.5","ChiSqM_DF_ae_0.9","ChiSqM_DF_ae_0.95","ChiSqM_DF_ae_0.975","ChiSqM_DF_ae_0.99","ChiSqM_DF_ae_NA","ChiSqM_PValue_ae_0.01","ChiSqM_PValue_ae_0.025","ChiSqM_PValue_ae_0.05","ChiSqM_PValue_ae_0.1","ChiSqM_PValue_ae_0.5","ChiSqM_PValue_ae_0.9","ChiSqM_PValue_ae_0.95","ChiSqM_PValue_ae_0.975","ChiSqM_PValue_ae_0.99","ChiSqM_PValue_ae_NA","ChiSqM_Value_ae_0.01","ChiSqM_Value_ae_0.025","ChiSqM_Value_ae_0.05","ChiSqM_Value_ae_0.1","ChiSqM_Value_ae_0.5","ChiSqM_Value_ae_0.9","ChiSqM_Value_ae_0.95","ChiSqM_Value_ae_0.975","ChiSqM_Value_ae_0.99","ChiSqM_Value_ae_NA","LL_ae_0.01","LL_ae_0.025","LL_ae_0.05","LL_ae_0.1","LL_ae_0.5","LL_ae_0.9","LL_ae_0.95","LL_ae_0.975","LL_ae_0.99","LL_ae_NA","RMSEA_90CI_LB_ae_0.01","RMSEA_90CI_LB_ae_0.025","RMSEA_90CI_LB_ae_0.05","RMSEA_90CI_LB_ae_0.1","RMSEA_90CI_LB_ae_0.5","RMSEA_90CI_LB_ae_0.9","RMSEA_90CI_LB_ae_0.95","RMSEA_90CI_LB_ae_0.975","RMSEA_90CI_LB_ae_0.99","RMSEA_90CI_LB_ae_NA","RMSEA_90CI_UB_ae_0.01","RMSEA_90CI_UB_ae_0.025","RMSEA_90CI_UB_ae_0.05","RMSEA_90CI_UB_ae_0.1","RMSEA_90CI_UB_ae_0.5","RMSEA_90CI_UB_ae_0.9","RMSEA_90CI_UB_ae_0.95","RMSEA_90CI_UB_ae_0.975","RMSEA_90CI_UB_ae_0.99","RMSEA_90CI_UB_ae_NA","RMSEA_Estimate_ae_0.01","RMSEA_Estimate_ae_0.025","RMSEA_Estimate_ae_0.05","RMSEA_Estimate_ae_0.1","RMSEA_Estimate_ae_0.5","RMSEA_Estimate_ae_0.9","RMSEA_Estimate_ae_0.95","RMSEA_Estimate_ae_0.975","RMSEA_Estimate_ae_0.99","RMSEA_Estimate_ae_NA","RMSEA_pLT05_ae_0.01","RMSEA_pLT05_ae_0.025","RMSEA_pLT05_ae_0.05","RMSEA_pLT05_ae_0.1","RMSEA_pLT05_ae_0.5","RMSEA_pLT05_ae_0.9","RMSEA_pLT05_ae_0.95","RMSEA_pLT05_ae_0.975","RMSEA_pLT05_ae_0.99","RMSEA_pLT05_ae_NA","SRMR_ae_0.01","SRMR_ae_0.025","SRMR_ae_0.05","SRMR_ae_0.1","SRMR_ae_0.5","SRMR_ae_0.9","SRMR_ae_0.95","SRMR_ae_0.975","SRMR_ae_0.99","SRMR_ae_NA","TLI_ae_0.01","TLI_ae_0.025","TLI_ae_0.05","TLI_ae_0.1","TLI_ae_0.5","TLI_ae_0.9","TLI_ae_0.95","TLI_ae_0.975","TLI_ae_0.99","TLI_ae_NA","UnrestrictedLL_ae_0.01","UnrestrictedLL_ae_0.025","UnrestrictedLL_ae_0.05","UnrestrictedLL_ae_0.1","UnrestrictedLL_ae_0.5","UnrestrictedLL_ae_0.9","UnrestrictedLL_ae_0.95","UnrestrictedLL_ae_0.975","UnrestrictedLL_ae_0.99","UnrestrictedLL_ae_NA"
"142","uni",40,0,1,1,500,2,2,0,6,4,"CE",6671.261,6693.907,6716.049,6738.279,6823.074,6905.924,6929.191,6949.898,6967.669,0,6666.066,6688.712,6710.853,6733.084,6817.879,6900.729,6923.995,6944.703,6962.473,0,6680.789,6703.435,6725.577,6747.807,6832.602,6915.452,6938.719,6959.426,6977.197,0,0.762,0.778,0.791,0.808,0.863,0.909,0.922,0.932,0.944,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,218.633,228.637,238.401,249.513,289.293,330.705,342.399,354.205,367.066,0,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,2e-04,7e-04,0.0029,0,21.663,24.933,28.074,32.048,46.381,63.915,70.279,74.634,79.683,0,-3330.033,-3341.356,-3352.427,-3363.542,-3405.939,-3447.364,-3458.998,-3469.351,-3478.237,0,0.035,0.043,0.049,0.056,0.078,0.1,0.107,0.112,0.117,0,0.097,0.103,0.109,0.115,0.136,0.157,0.164,0.168,0.173,0,0.065,0.072,0.078,0.085,0.106,0.128,0.134,0.139,0.144,0,0,0,0,0,0.001,0.024,0.056,0.102,0.186,0,0.058,0.062,0.066,0.07,0.083,0.098,0.102,0.106,0.11,0,0.932,0.937,0.94,0.945,0.961,0.974,0.978,0.981,0.984,0,-3307.506,-3317.883,-3328.537,-3340.704,-3382.433,-3422.99,-3434.765,-3444.325,-3454.283,0
"143","uni",41,1,1,1,500,2,2,0,6,4,"ACE",7316.524,7340.978,7359.645,7381.87,7463.401,7547.595,7572.091,7592.64,7617.592,0,7311.329,7335.783,7354.45,7376.675,7458.206,7542.4,7566.896,7587.445,7612.397,0,7326.052,7350.506,7369.173,7391.398,7472.929,7557.123,7581.619,7602.168,7627.12,0,0.9,0.909,0.917,0.926,0.954,0.978,0.984,0.989,0.993,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,354.631,367.888,377.97,391.889,438.911,488.153,501.819,514.2,529.752,0,7,7,7,7,7,7,7,7,7,0,0,0,0,0,4e-04,0.023,0.0603,0.1121,0.2015,0,9.723,11.644,13.519,16.208,26.796,40.638,45.106,48.822,54.414,0,-3652.665,-3664.891,-3674.225,-3685.337,-3726.103,-3768.2,-3780.448,-3790.722,-3803.198,0,0,0,0,0.018,0.046,0.07,0.077,0.082,0.089,0,0.066,0.072,0.077,0.084,0.106,0.128,0.134,0.139,0.146,0,0.028,0.036,0.043,0.051,0.075,0.098,0.104,0.109,0.116,0,0,0,0.001,0.003,0.072,0.421,0.578,0.69,0.797,0,0.039,0.044,0.047,0.051,0.065,0.08,0.084,0.087,0.093,0,0.971,0.974,0.976,0.979,0.987,0.994,0.995,0.997,0.998,0,-3639.729,-3651.938,-3660.462,-3671.33,-3712.809,-3754.259,-3766.329,-3776.64,-3786.321,0
"144","uni",42,2,1,1,500,2,2,0,6,4,"ACE",7765.811,7789.544,7807.151,7829.406,7911.343,7990.534,8013.794,8033.306,8055.546,0,7760.616,7784.349,7801.956,7824.211,7906.148,7985.338,8008.599,8028.111,8050.351,0,7775.339,7799.072,7816.679,7838.934,7920.871,8000.062,8023.322,8042.834,8065.075,0,0.94,0.948,0.954,0.96,0.979,0.994,0.998,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,467.078,481.711,492.94,508.569,558.697,610.726,625.645,640.987,655.232,0,7,7,7,7,7,7,7,7,7,0,0,0,0,1e-04,0.0097,0.1758,0.3118,0.468,0.6592,0,4.93,6.63,8.227,10.231,18.552,29.917,33.702,37.201,42.416,0,-3877.308,-3889.174,-3897.978,-3909.105,-3950.074,-3989.669,-4001.299,-4011.055,-4022.176,0,0,0,0,0,0.026,0.052,0.059,0.065,0.073,0,0.044,0.053,0.06,0.068,0.09,0.112,0.118,0.123,0.131,0,0,0,0.019,0.03,0.057,0.081,0.087,0.093,0.101,0,0.002,0.007,0.016,0.038,0.306,0.772,0.871,0.932,0.972,0,0.029,0.034,0.037,0.041,0.055,0.07,0.075,0.08,0.085,0,0.983,0.985,0.987,0.989,0.994,0.998,0.999,1,1.001,0,-3868.284,-3879.573,-3887.969,-3899.887,-3940.436,-3980.208,-3991.253,-4001.735,-4013.232,0
"145","uni",43,0,2,1,500,2,2,0,6,4,"CE",7246.421,7268.982,7290.752,7315.256,7398.18,7481.849,7505.313,7521.526,7548.648,0,7241.226,7263.787,7285.556,7310.061,7392.985,7476.654,7500.117,7516.33,7543.453,0,7255.949,7278.511,7300.28,7324.784,7407.708,7491.377,7514.841,7531.054,7558.176,0,0.762,0.772,0.781,0.791,0.825,0.857,0.866,0.873,0.883,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,496.81,510.32,521.421,535.95,589.009,642.94,659.045,673.654,688.759,0,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,71.423,77.187,82.239,88.007,109.842,133.412,140.868,146.562,154.057,0,-3617.613,-3628.894,-3639.778,-3652.03,-3693.492,-3735.327,-3747.059,-3755.165,-3768.726,0,0.108,0.114,0.119,0.125,0.144,0.163,0.168,0.172,0.178,0,0.165,0.171,0.176,0.181,0.2,0.219,0.224,0.228,0.234,0,0.136,0.142,0.147,0.152,0.171,0.19,0.196,0.2,0.205,0,0,0,0,0,0,0,0,0,0,0,0.092,0.095,0.098,0.101,0.111,0.121,0.124,0.127,0.131,0,0.932,0.935,0.937,0.94,0.95,0.959,0.962,0.964,0.967,0,-3565.756,-3576.568,-3585.993,-3597.095,-3638.478,-3679.783,-3690.14,-3699.284,-3710.656,0
"146","uni",44,1,2,1,500,2,2,0,6,4,"ACE",7701.202,7724.141,7744.538,7768.193,7855.399,7938.941,7962.543,7983.928,8010.271,0,7696.007,7718.945,7739.342,7762.998,7850.204,7933.746,7957.348,7978.733,8005.076,0,7710.73,7733.669,7754.066,7777.722,7864.927,7948.469,7972.071,7993.456,8019.799,0,0.864,0.871,0.878,0.885,0.912,0.936,0.942,0.948,0.954,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,564.344,578.875,591.37,607.919,663.035,719.752,735.221,748.049,768.236,0,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,35.678,39.512,43.053,47.676,65.214,85.193,91.162,96.671,103.687,0,-3845.003,-3856.473,-3866.671,-3878.499,-3922.102,-3963.873,-3975.674,-3986.366,-3999.538,0,0.062,0.068,0.074,0.08,0.101,0.122,0.128,0.133,0.139,0,0.121,0.127,0.132,0.138,0.158,0.179,0.184,0.189,0.195,0,0.091,0.096,0.101,0.108,0.129,0.149,0.155,0.16,0.166,0,0,0,0,0,0,0,0.002,0.004,0.01,0,0.068,0.071,0.074,0.078,0.09,0.101,0.105,0.108,0.112,0,0.961,0.963,0.965,0.967,0.975,0.982,0.984,0.985,0.987,0,-3812.018,-3826.855,-3835.01,-3846.744,-3888.867,-3930.084,-3941.736,-3952.407,-3964.592,0
"147","uni",45,2,2,1,500,2,2,0,6,4,"ACE",8053.535,8081.234,8101.113,8123.633,8207.731,8287.136,8308.144,8329.795,8351.968,0,8048.34,8076.039,8095.918,8118.438,8202.536,8281.94,8302.949,8324.6,8346.773,0,8063.063,8090.762,8110.641,8133.161,8217.259,8296.664,8317.672,8339.323,8361.496,0,0.91,0.916,0.922,0.929,0.949,0.967,0.972,0.975,0.979,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,630.65,647.789,662.563,678.186,735.111,794.743,811.989,826.139,839.948,0,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,1e-04,3e-04,0.0011,0.0035,0,21.162,24.109,26.962,30.348,43.868,60.995,66.098,71.147,76.378,0,-4021.17,-4035.02,-4044.959,-4056.219,-4098.268,-4137.97,-4148.474,-4159.3,-4170.386,0,0.034,0.041,0.047,0.053,0.075,0.097,0.102,0.108,0.113,0,0.096,0.101,0.107,0.113,0.133,0.154,0.159,0.165,0.17,0,0.064,0.07,0.076,0.082,0.103,0.124,0.13,0.135,0.141,0,0,0,0,0,0.001,0.035,0.07,0.121,0.202,0,0.055,0.058,0.061,0.064,0.077,0.09,0.094,0.097,0.103,0,0.974,0.976,0.978,0.98,0.986,0.991,0.992,0.993,0.994,0,-4000.315,-4011.643,-4023.602,-4034.624,-4075.67,-4114.815,-4126.31,-4135.754,-4146.592,0
"148","uni",46,0,0,2,500,2,2,0,6,4,"E",6919.252,6946.902,6965.667,6989.877,7072.661,7152.434,7174.685,7195.107,7214.903,10,6914.057,6941.707,6960.472,6984.682,7067.465,7147.239,7169.49,7189.911,7209.708,10,6928.78,6956.431,6975.195,6999.406,7082.189,7161.962,7184.213,7204.635,7224.431,10,0,0,0,0,1,1,1,1,1,10,2,2,2,2,2,2,2,2,2,10,0.012,0.0277,0.0517,0.1,0.503,0.8992,0.9516,0.9754,0.9904,10,0.019,0.05,0.098,0.212,1.373,4.604,5.91,7.161,8.833,10,7,7,7,7,7,7,7,7,7,10,0.0078,0.0173,0.0327,0.0758,0.4332,0.8769,0.9389,0.9674,0.9849,10,1.413,1.855,2.336,3.083,6.957,12.838,15.235,17.014,19.1,10,-3454.028,-3467.854,-3477.236,-3489.341,-3530.733,-3570.62,-3581.745,-3591.956,-3601.854,10,0,0,0,0,0,0,0.013,0.021,0.028,10,0,0,0.012,0.027,0.055,0.076,0.082,0.086,0.091,10,0,0,0,0,0,0.041,0.049,0.053,0.059,10,0.28,0.38,0.475,0.619,0.921,0.994,0.998,0.999,1,10,0.02,0.022,0.025,0.029,0.044,0.061,0.067,0.072,0.08,10,-0.013,-0.344,-1.879,0.318,1,1.124,1.694,3.068,6.611,10,-3450.018,-3463.886,-3473.608,-3485.242,-3526.841,-3566.912,-3578.655,-3587.864,-3598.22,10
"149","uni",49,0,1,2,500,2,2,0,6,4,"CE",7626.006,7651.329,7674.315,7696.686,7777.284,7857.806,7881.196,7900.532,7924.37,0,7620.811,7646.134,7669.12,7691.491,7772.089,7852.611,7876.001,7895.337,7919.175,0,7635.534,7660.858,7683.843,7706.214,7786.812,7867.334,7890.724,7910.06,7933.898,0,0.712,0.746,0.771,0.797,0.89,0.965,0.983,0.997,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,76.448,81.383,86.775,93.047,118.901,147.923,156.192,163.68,173.787,0,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0.006,0.1464,0.2689,0.3924,0.5951,0,5.532,7.354,8.748,10.825,19.818,31.843,35.437,38.843,42.406,0,-3807.405,-3820.067,-3831.56,-3842.746,-3883.044,-3923.305,-3935,-3944.668,-3956.588,0,0,0,0,0,0.03,0.056,0.062,0.067,0.073,0,0.047,0.057,0.062,0.069,0.093,0.115,0.121,0.126,0.131,0,0,0.01,0.022,0.033,0.061,0.084,0.09,0.095,0.101,0,0.002,0.005,0.011,0.025,0.252,0.739,0.847,0.907,0.961,0,0.034,0.039,0.042,0.047,0.063,0.079,0.084,0.088,0.093,0,0.918,0.927,0.935,0.942,0.968,0.99,0.995,0.999,1.004,0,-3797.093,-3810.405,-3821.279,-3832.34,-3872.764,-3912.805,-3924.517,-3934.024,-3944.412,0
"150","uni",50,1,1,2,500,2,2,0,6,4,"ACE",8100.343,8119.484,8140.369,8163.149,8247.416,8326.62,8348.742,8365.608,8392.112,0,8095.148,8114.289,8135.173,8157.954,8242.22,8321.425,8343.547,8360.413,8386.917,0,8109.871,8129.012,8149.897,8172.677,8256.944,8336.148,8358.27,8375.136,8401.64,0,0.879,0.893,0.905,0.92,0.962,0.996,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,156.771,168.076,177.388,187.43,221.043,257.466,269.265,278.512,290.308,0,7,7,7,7,7,7,7,7,7,0,0,1e-04,2e-04,7e-04,0.0346,0.3439,0.5006,0.6544,0.7812,0,3.96,5.032,6.322,7.869,15.103,25.099,28.393,31.393,34.951,0,-4044.574,-4054.145,-4064.587,-4075.977,-4118.11,-4157.712,-4168.774,-4177.207,-4190.458,0,0,0,0,0,0.012,0.043,0.05,0.055,0.061,0,0.037,0.044,0.052,0.059,0.082,0.103,0.109,0.114,0.12,0,0,0,0,0.016,0.048,0.072,0.078,0.083,0.089,0,0.012,0.028,0.052,0.1,0.484,0.887,0.94,0.971,0.987,0,0.028,0.032,0.035,0.04,0.054,0.07,0.075,0.08,0.085,0,0.965,0.969,0.973,0.977,0.989,0.999,1.001,1.003,1.004,0,-4036.184,-4047.11,-4056.633,-4068.077,-4109.723,-4149.473,-4160.64,-4170.6,-4180.212,0
"151","uni",51,2,1,2,500,2,2,0,6,4,"ACE",8449.973,8472.609,8494.105,8515.312,8597.824,8681.905,8703.299,8725.418,8749.468,0,8444.778,8467.414,8488.91,8510.117,8592.629,8676.71,8698.104,8720.223,8744.273,0,8459.501,8482.137,8503.633,8524.841,8607.353,8691.433,8712.828,8734.946,8758.996,0,0.924,0.934,0.943,0.953,0.982,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,239.565,250.346,260.031,270.548,312.001,354.791,366.797,376.907,389.064,0,7,7,7,7,7,7,7,7,7,0,1e-04,2e-04,7e-04,0.0028,0.0839,0.5427,0.7035,0.8135,0.908,0,2.735,3.686,4.63,5.973,12.545,21.742,25.029,27.7,31.183,0,-4219.389,-4230.707,-4241.455,-4252.059,-4293.315,-4335.355,-4346.052,-4357.112,-4369.136,0,0,0,0,0,0,0.035,0.043,0.048,0.055,0,0.022,0.034,0.042,0.05,0.075,0.097,0.103,0.108,0.114,0,0,0,0,0,0.04,0.065,0.072,0.077,0.083,0,0.028,0.06,0.102,0.184,0.637,0.95,0.978,0.99,0.996,0,0.024,0.027,0.031,0.035,0.049,0.066,0.071,0.076,0.083,0,0.978,0.981,0.984,0.987,0.995,1.001,1.002,1.003,1.004,0,-4213.208,-4224.4,-4234.565,-4245.202,-4286.564,-4328.355,-4339.151,-4349.997,-4362.655,0
"152","uni",52,0,2,2,500,2,2,0,6,4,"CE",8053.063,8078.437,8100.691,8124.548,8209.767,8292.092,8314.434,8333.931,8357.085,0,8047.867,8073.242,8095.496,8119.353,8204.572,8286.897,8309.239,8328.735,8351.89,0,8062.591,8087.965,8110.219,8134.076,8219.295,8301.62,8323.962,8343.459,8366.613,0,0.766,0.78,0.792,0.808,0.862,0.909,0.92,0.93,0.941,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,222.236,231.878,240.196,250.17,288.196,331.253,344.294,355.364,369.264,0,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,2e-04,6e-04,0.0024,0,22.135,25.712,28.38,32.043,46.578,64.128,69.429,73.928,80.088,0,-4020.934,-4033.621,-4044.748,-4056.676,-4099.286,-4140.448,-4151.62,-4161.368,-4172.945,0,0.036,0.044,0.05,0.056,0.079,0.1,0.106,0.111,0.117,0,0.098,0.104,0.109,0.115,0.136,0.157,0.163,0.168,0.174,0,0.066,0.073,0.078,0.085,0.106,0.128,0.134,0.138,0.145,0,0,0,0,0,0.001,0.024,0.052,0.089,0.171,0,0.059,0.063,0.066,0.07,0.083,0.098,0.102,0.106,0.111,0,0.933,0.937,0.94,0.945,0.961,0.974,0.977,0.98,0.983,0,-3998.304,-4012.261,-4021.697,-4033.592,-4076.268,-4115.57,-4126.48,-4136.732,-4148.962,0
"153","uni",53,1,2,2,500,2,2,0,6,4,"ACE",8412.775,8439.766,8459.832,8481.695,8565.158,8644.114,8667.749,8686.147,8712.714,0,8407.58,8434.571,8454.637,8476.5,8559.963,8638.919,8662.554,8680.952,8707.518,0,8422.303,8449.294,8469.36,8491.223,8574.686,8653.642,8677.277,8695.675,8722.242,0,0.854,0.867,0.876,0.888,0.925,0.957,0.966,0.972,0.98,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,287.936,300.952,310.713,323.926,367.674,413.521,426.258,439.816,456.834,0,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0.0028,0.0085,0.02,0.0539,0,13.831,16.616,18.911,21.765,34.311,49.226,54.269,58.931,64,0,-4200.79,-4214.286,-4224.318,-4235.25,-4276.981,-4316.459,-4328.277,-4337.476,-4350.759,0,0,0.019,0.027,0.035,0.06,0.082,0.089,0.094,0.1,0,0.078,0.085,0.091,0.097,0.119,0.14,0.146,0.151,0.157,0,0.044,0.052,0.058,0.065,0.088,0.11,0.116,0.122,0.128,0,0,0,0,0,0.014,0.183,0.29,0.4,0.558,0,0.047,0.051,0.054,0.058,0.072,0.086,0.091,0.095,0.101,0,0.958,0.962,0.965,0.968,0.979,0.988,0.99,0.992,0.994,0,-4182.08,-4196.295,-4207.416,-4218.134,-4258.927,-4298.495,-4309.742,-4319.299,-4332.848,0
"154","uni",54,2,2,2,500,2,2,0,6,4,"ACE",8700.04,8719.764,8742.663,8767.044,8850.262,8934.652,8957.296,8976.384,8995.715,0,8694.845,8714.569,8737.468,8761.849,8845.067,8929.457,8952.101,8971.188,8990.52,0,8709.568,8729.292,8752.191,8776.572,8859.79,8944.18,8966.825,8985.912,9005.243,0,0.901,0.91,0.917,0.926,0.955,0.978,0.984,0.988,0.994,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,355.224,369.629,380.667,394.095,438.862,488.867,502.171,515.907,529.631,0,7,7,7,7,7,7,7,7,7,0,0,0,0,0,4e-04,0.0219,0.0542,0.1062,0.224,0,9.372,11.783,13.829,16.361,26.763,40.452,45.146,49.194,53.393,0,-4344.423,-4354.284,-4365.734,-4377.924,-4419.534,-4461.729,-4473.051,-4482.594,-4492.26,0,0,0,0,0.018,0.046,0.07,0.077,0.082,0.087,0,0.065,0.072,0.078,0.085,0.106,0.128,0.134,0.14,0.145,0,0.026,0.037,0.044,0.052,0.075,0.098,0.104,0.11,0.115,0,0,0,0.001,0.003,0.073,0.414,0.56,0.68,0.815,0,0.04,0.044,0.047,0.051,0.064,0.079,0.084,0.088,0.093,0,0.972,0.974,0.976,0.979,0.987,0.994,0.995,0.997,0.998,0,-4328.55,-4341.822,-4352.395,-4363.578,-4405.727,-4447.37,-4458.676,-4468.257,-4478.06,0
"155","uni",55,0,0,1,1000,2,2,0,6,4,"E",11148.84,11183.39,11213.66,11246.63,11362.27,11476.31,11510.95,11540.96,11568.39,17,11141.57,11176.12,11206.39,11239.36,11355,11469.04,11503.68,11533.69,11561.11,17,11158.38,11192.92,11223.19,11256.16,11371.8,11485.84,11520.49,11550.49,11577.92,17,0,0,0,0,1,1,1,1,1,17,2,2,2,2,2,2,2,2,2,17,0.0129,0.031,0.0565,0.1062,0.5035,0.902,0.9504,0.9763,0.9904,17,0.019,0.048,0.102,0.206,1.372,4.472,5.747,6.941,8.677,17,7,7,7,7,7,7,7,7,7,17,0.01,0.0239,0.0427,0.0851,0.4601,0.8734,0.9336,0.963,0.9839,17,1.448,1.93,2.41,3.122,6.706,12.497,14.515,16.122,18.399,17,-5567.787,-5585.06,-5600.196,-5616.68,-5674.498,-5731.521,-5748.841,-5763.845,-5777.557,17,0,0,0,0,0,0,0.006,0.012,0.018,17,0,0,0.01,0.02,0.038,0.053,0.057,0.06,0.063,17,0,0,0,0,0,0.028,0.033,0.036,0.04,17,0.725,0.817,0.871,0.924,0.994,1,1,1,1,17,0.014,0.016,0.018,0.021,0.031,0.043,0.046,0.049,0.052,17,-0.071,-0.478,-2.114,0.388,1,1.194,1.937,3.009,8.387,17,-5564.507,-5580.703,-5596.232,-5612.711,-5670.86,-5727.657,-5744.538,-5759.83,-5773.489,17
"156","uni",58,0,1,1,1000,2,2,0,6,4,"CE",13423.89,13455.31,13486.24,13520.17,13638.62,13758.25,13791.34,13819.2,13853.06,0,13416.62,13448.04,13478.97,13512.9,13631.35,13750.98,13784.06,13811.93,13845.79,0,13433.42,13464.84,13495.77,13529.7,13648.15,13767.78,13800.87,13828.73,13862.59,0,0.795,0.804,0.815,0.824,0.86,0.892,0.901,0.909,0.918,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,478.534,492.631,504.919,522.201,576.728,636.055,652.632,666.603,684.388,0,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,51.873,57.438,61.317,66.866,87.637,110.12,116.674,122.748,130.04,0,-6705.309,-6721.019,-6736.485,-6753.448,-6812.673,-6872.488,-6889.032,-6902.963,-6919.896,0,0.06,0.065,0.069,0.073,0.088,0.102,0.106,0.109,0.113,0,0.101,0.106,0.109,0.113,0.128,0.142,0.146,0.149,0.153,0,0.08,0.085,0.088,0.092,0.107,0.121,0.125,0.129,0.133,0,0,0,0,0,0,0,0.001,0.002,0.007,0,0.061,0.064,0.067,0.069,0.079,0.088,0.091,0.094,0.097,0,0.941,0.944,0.947,0.95,0.96,0.969,0.972,0.974,0.976,0,-6661.302,-6676.933,-6693.746,-6710.27,-6769.067,-6827.347,-6843.415,-6855.943,-6871.42,0
