"","Method","id","ace_a","ace_c","ace_e","n","NGroups","NDependentVars","NIndependentVars","NContinuousLatentVars","Parameters","TrueModel","aBIC_ace_0.01","aBIC_ace_0.025","aBIC_ace_0.05","aBIC_ace_0.1","aBIC_ace_0.5","aBIC_ace_0.9","aBIC_ace_0.95","aBIC_ace_0.975","aBIC_ace_0.99","aBIC_ace_NA","AIC_ace_0.01","AIC_ace_0.025","AIC_ace_0.05","AIC_ace_0.1","AIC_ace_0.5","AIC_ace_0.9","AIC_ace_0.95","AIC_ace_0.975","AIC_ace_0.99","AIC_ace_NA","BIC_ace_0.01","BIC_ace_0.025","BIC_ace_0.05","BIC_ace_0.1","BIC_ace_0.5","BIC_ace_0.9","BIC_ace_0.95","BIC_ace_0.975","BIC_ace_0.99","BIC_ace_NA","CFI_ace_0.01","CFI_ace_0.025","CFI_ace_0.05","CFI_ace_0.1","CFI_ace_0.5","CFI_ace_0.9","CFI_ace_0.95","CFI_ace_0.975","CFI_ace_0.99","CFI_ace_NA","ChiSqBaseline_DF_ace_0.01","ChiSqBaseline_DF_ace_0.025","ChiSqBaseline_DF_ace_0.05","ChiSqBaseline_DF_ace_0.1","ChiSqBaseline_DF_ace_0.5","ChiSqBaseline_DF_ace_0.9","ChiSqBaseline_DF_ace_0.95","ChiSqBaseline_DF_ace_0.975","ChiSqBaseline_DF_ace_0.99","ChiSqBaseline_DF_ace_NA","ChiSqBaseline_PValue_ace_0.01","ChiSqBaseline_PValue_ace_0.025","ChiSqBaseline_PValue_ace_0.05","ChiSqBaseline_PValue_ace_0.1","ChiSqBaseline_PValue_ace_0.5","ChiSqBaseline_PValue_ace_0.9","ChiSqBaseline_PValue_ace_0.95","ChiSqBaseline_PValue_ace_0.975","ChiSqBaseline_PValue_ace_0.99","ChiSqBaseline_PValue_ace_NA","ChiSqBaseline_Value_ace_0.01","ChiSqBaseline_Value_ace_0.025","ChiSqBaseline_Value_ace_0.05","ChiSqBaseline_Value_ace_0.1","ChiSqBaseline_Value_ace_0.5","ChiSqBaseline_Value_ace_0.9","ChiSqBaseline_Value_ace_0.95","ChiSqBaseline_Value_ace_0.975","ChiSqBaseline_Value_ace_0.99","ChiSqBaseline_Value_ace_NA","ChiSqM_DF_ace_0.01","ChiSqM_DF_ace_0.025","ChiSqM_DF_ace_0.05","ChiSqM_DF_ace_0.1","ChiSqM_DF_ace_0.5","ChiSqM_DF_ace_0.9","ChiSqM_DF_ace_0.95","ChiSqM_DF_ace_0.975","ChiSqM_DF_ace_0.99","ChiSqM_DF_ace_NA","ChiSqM_PValue_ace_0.01","ChiSqM_PValue_ace_0.025","ChiSqM_PValue_ace_0.05","ChiSqM_PValue_ace_0.1","ChiSqM_PValue_ace_0.5","ChiSqM_PValue_ace_0.9","ChiSqM_PValue_ace_0.95","ChiSqM_PValue_ace_0.975","ChiSqM_PValue_ace_0.99","ChiSqM_PValue_ace_NA","ChiSqM_Value_ace_0.01","ChiSqM_Value_ace_0.025","ChiSqM_Value_ace_0.05","ChiSqM_Value_ace_0.1","ChiSqM_Value_ace_0.5","ChiSqM_Value_ace_0.9","ChiSqM_Value_ace_0.95","ChiSqM_Value_ace_0.975","ChiSqM_Value_ace_0.99","ChiSqM_Value_ace_NA","LL_ace_0.01","LL_ace_0.025","LL_ace_0.05","LL_ace_0.1","LL_ace_0.5","LL_ace_0.9","LL_ace_0.95","LL_ace_0.975","LL_ace_0.99","LL_ace_NA","RMSEA_90CI_LB_ace_0.01","RMSEA_90CI_LB_ace_0.025","RMSEA_90CI_LB_ace_0.05","RMSEA_90CI_LB_ace_0.1","RMSEA_90CI_LB_ace_0.5","RMSEA_90CI_LB_ace_0.9","RMSEA_90CI_LB_ace_0.95","RMSEA_90CI_LB_ace_0.975","RMSEA_90CI_LB_ace_0.99","RMSEA_90CI_LB_ace_NA","RMSEA_90CI_UB_ace_0.01","RMSEA_90CI_UB_ace_0.025","RMSEA_90CI_UB_ace_0.05","RMSEA_90CI_UB_ace_0.1","RMSEA_90CI_UB_ace_0.5","RMSEA_90CI_UB_ace_0.9","RMSEA_90CI_UB_ace_0.95","RMSEA_90CI_UB_ace_0.975","RMSEA_90CI_UB_ace_0.99","RMSEA_90CI_UB_ace_NA","RMSEA_Estimate_ace_0.01","RMSEA_Estimate_ace_0.025","RMSEA_Estimate_ace_0.05","RMSEA_Estimate_ace_0.1","RMSEA_Estimate_ace_0.5","RMSEA_Estimate_ace_0.9","RMSEA_Estimate_ace_0.95","RMSEA_Estimate_ace_0.975","RMSEA_Estimate_ace_0.99","RMSEA_Estimate_ace_NA","RMSEA_pLT05_ace_0.01","RMSEA_pLT05_ace_0.025","RMSEA_pLT05_ace_0.05","RMSEA_pLT05_ace_0.1","RMSEA_pLT05_ace_0.5","RMSEA_pLT05_ace_0.9","RMSEA_pLT05_ace_0.95","RMSEA_pLT05_ace_0.975","RMSEA_pLT05_ace_0.99","RMSEA_pLT05_ace_NA","SRMR_ace_0.01","SRMR_ace_0.025","SRMR_ace_0.05","SRMR_ace_0.1","SRMR_ace_0.5","SRMR_ace_0.9","SRMR_ace_0.95","SRMR_ace_0.975","SRMR_ace_0.99","SRMR_ace_NA","TLI_ace_0.01","TLI_ace_0.025","TLI_ace_0.05","TLI_ace_0.1","TLI_ace_0.5","TLI_ace_0.9","TLI_ace_0.95","TLI_ace_0.975","TLI_ace_0.99","TLI_ace_NA","UnrestrictedLL_ace_0.01","UnrestrictedLL_ace_0.025","UnrestrictedLL_ace_0.05","UnrestrictedLL_ace_0.1","UnrestrictedLL_ace_0.5","UnrestrictedLL_ace_0.9","UnrestrictedLL_ace_0.95","UnrestrictedLL_ace_0.975","UnrestrictedLL_ace_0.99","UnrestrictedLL_ace_NA"
"18","cor",30,2,0,2,250,2,2,0,6,4,"AE",2709.25,2717.951,2724.667,2732.517,2756.449,2778.661,2785.272,2789.567,2795.599,1051,2705.088,2713.789,2720.504,2728.355,2752.287,2774.499,2781.109,2785.405,2791.437,1051,2721.947,2730.647,2737.363,2745.214,2769.145,2791.358,2797.968,2802.263,2808.295,1051,1,1,1,1,1,1,1,1,1,1051,2,2,2,2,2,2,2,2,2,1051,0,0,0,0,0,0,0,0,0,1051,50.9,56.927,61.215,67.526,89.932,113.756,121.945,128.08,136.578,1051,6,6,6,6,6,6,6,6,6,1051,0.6525,0.8468,0.9548,0.9892,1,1,1,1,1,1051,0,0,0,0,0,0.894,1.565,2.671,4.178,1051,-1348.544,-1352.894,-1356.252,-1360.178,-1372.143,-1383.25,-1386.555,-1388.702,-1391.718,1051,0,0,0,0,0,0,0,0,0,1052,0,0,0,0,0,0,0,0.046,0.066,1052,0,0,0,0,0,0,0,0,0,1052,0.881,0.959,0.99,0.998,1,1,1,1,1,1052,0,0,0,0,0,0.017,0.023,0.03,0.037,1051,1.006,1.013,1.015,1.017,1.022,1.03,1.033,1.036,1.039,1051,-1348.544,-1352.882,-1355.93,-1360.042,-1371.966,-1383.166,-1386.326,-1388.45,-1391.366,1051
"19","cor",31,0,1,2,250,2,2,0,6,4,"CE",2746.438,2753.998,2759.846,2765.565,2786.156,2803.597,2807.765,2811.512,2815.482,884,2742.276,2749.836,2755.684,2761.403,2781.993,2799.434,2803.603,2807.35,2811.319,884,2759.134,2766.694,2772.542,2778.261,2798.852,2816.293,2820.461,2824.209,2828.178,884,1,1,1,1,1,1,1,1,1,884,2,2,2,2,2,2,2,2,2,884,0,0,0,0,0,0,0,0,0,884,30.499,34.716,38.445,42.572,60.222,80.711,86.623,92.372,99.496,884,6,6,6,6,6,6,6,6,6,884,0.7366,0.8516,0.94,0.9859,1,1,1,1,1,884,0,0,0,0,0,0.99,1.763,2.643,3.538,884,-1367.138,-1370.918,-1373.842,-1376.701,-1386.997,-1395.717,-1397.801,-1399.675,-1401.66,884,0,0,0,0,0,0,0,0,0,884,0,0,0,0,0,0,0.017,0.045,0.059,884,0,0,0,0,0,0,0,0,0,884,0.913,0.961,0.986,0.997,1,1,1,1,1,884,0,0,0,0,0,0.016,0.022,0.026,0.031,884,1.012,1.017,1.02,1.023,1.033,1.048,1.054,1.06,1.069,884,-1367.138,-1370.721,-1373.612,-1376.565,-1386.823,-1395.645,-1397.705,-1399.572,-1401.66,884
"20","cor",34,0,2,2,250,2,2,0,6,4,"CE",2642.85,2652.75,2661.226,2671.001,2701.211,2727.81,2734.881,2741.675,2749.701,1327,2638.687,2648.588,2657.064,2666.839,2697.049,2723.648,2730.718,2737.513,2745.539,1327,2655.546,2665.446,2673.922,2683.697,2713.908,2740.506,2747.577,2754.371,2762.397,1327,1,1,1,1,1,1,1,1,1,1327,2,2,2,2,2,2,2,2,2,1327,0,0,0,0,0,0,0,0,0,1327,96.155,104.46,111.505,118.438,145.141,175.104,184.943,194.091,203.182,1327,6,6,6,6,6,6,6,6,6,1327,0.6373,0.8452,0.9788,0.9977,1,1,1,1,1,1327,0,0,0,0,0,0.512,1.159,2.68,4.283,1327,-1315.344,-1320.294,-1324.532,-1329.42,-1344.525,-1357.824,-1361.359,-1364.756,-1368.769,1327,0,0,0,0,0,0,0,0,0,1327,0,0,0,0,0,0,0,0.046,0.067,1327,0,0,0,0,0,0,0,0,0,1327,0.873,0.959,0.996,1,1,1,1,1,1,1327,0,0,0,0,0,0.01,0.014,0.021,0.028,1327,1.003,1.007,1.01,1.011,1.014,1.017,1.018,1.019,1.021,1327,-1315.308,-1319.803,-1324.458,-1329.357,-1344.338,-1357.684,-1361.165,-1364.699,-1368.745,1327
"21","cor",37,0,0,1,500,2,2,0,6,4,"E",5680.219,5681.426,5682.974,5684.181,5686.544,5686.677,5686.677,5686.677,5686.677,1964,5673.292,5674.5,5676.048,5677.254,5679.618,5679.75,5679.75,5679.75,5679.75,1964,5692.923,5694.131,5695.679,5696.885,5699.249,5699.381,5699.381,5699.381,5699.381,1964,0.984,1,1,1,1,1,1,1,1,1964,2,2,2,2,2,2,2,2,2,1964,0.0194,0.0415,0.0755,0.1423,0.5981,0.9303,0.9669,0.9837,0.9936,1964,0.013,0.032,0.067,0.144,1.027,3.896,5.159,6.354,7.776,1964,6,6,6,6,6,6,6,6,6,1964,0.4159,0.6294,0.7608,0.8882,0.9991,1,1,1,1,1964,0,0,0,0.002,0.36,2.314,3.359,4.349,6.028,1964,-2832.646,-2833.25,-2834.024,-2834.627,-2835.809,-2835.875,-2835.875,-2835.875,-2835.875,1964,0,0,0,0,0,0,0,0,0,1964,0,0,0,0,0,0.027,0.04,0.048,0.058,1964,0,0,0,0,0,0,0,0,0.003,1964,0.896,0.958,0.98,0.993,1,1,1,1,1,1964,0,0,0,0.001,0.008,0.021,0.026,0.029,0.035,1964,0.995,1,1,1,1,2.996,5.659,10.786,26.066,1964,-2831.934,-2832.694,-2833.291,-2833.925,-2835.361,-2835.803,-2835.841,-2835.859,-2835.869,1964
"22","cor",38,1,0,1,500,2,2,0,6,4,"AE",5446.62,5457.283,5465.832,5475.943,5509.291,5541.21,5548.6,5556.513,5564.394,943,5439.694,5450.356,5458.905,5469.017,5502.364,5534.284,5541.673,5549.586,5557.467,943,5459.325,5469.988,5478.536,5488.648,5521.995,5553.915,5561.304,5569.217,5577.098,943,1,1,1,1,1,1,1,1,1,943,2,2,2,2,2,2,2,2,2,943,0,0,0,0,0,0,0,0,0,943,122.283,130.428,138.216,145.71,177.652,211.232,220.969,229.681,239.883,943,6,6,6,6,6,6,6,6,6,943,0.7,0.8273,0.9129,0.9744,1,1,1,1,1,943,0,0,0,0,0,1.245,2.067,2.85,3.826,943,-2715.847,-2721.178,-2725.453,-2730.508,-2747.182,-2763.142,-2766.837,-2770.793,-2774.733,943,0,0,0,0,0,0,0,0,0,944,0,0,0,0,0,0,0.022,0.035,0.044,944,0,0,0,0,0,0,0,0,0,944,0.971,0.988,0.995,0.999,1,1,1,1,1,944,0,0,0,0,0,0.014,0.018,0.022,0.025,943,1.004,1.006,1.007,1.008,1.011,1.014,1.014,1.015,1.016,943,-2715.847,-2720.918,-2725.288,-2730.22,-2747.039,-2763.018,-2766.762,-2770.621,-2774.708,943
"23","cor",39,2,0,1,500,2,2,0,6,4,"AE",5251.819,5264.353,5274.734,5287.884,5331.407,5373.625,5386.27,5395.041,5404.514,1044,5244.893,5257.426,5267.807,5280.957,5324.48,5366.698,5379.343,5388.115,5397.587,1044,5264.524,5277.057,5287.438,5300.588,5344.111,5386.329,5398.974,5407.746,5417.218,1044,1,1,1,1,1,1,1,1,1,1044,2,2,2,2,2,2,2,2,2,1044,0,0,0,0,0,0,0,0,0,1044,282.903,291.883,300.791,313.498,355.402,398.833,411.969,422.324,433.956,1044,6,6,6,6,6,6,6,6,6,1044,0.5337,0.812,0.9375,0.9946,1,1,1,1,1,1044,0,0,0,0,0,0.696,1.789,2.95,5.046,1044,-2618.446,-2624.713,-2629.904,-2636.479,-2658.24,-2679.349,-2685.671,-2690.057,-2694.793,1044,0,0,0,0,0,0,0,0,0,1044,0,0,0,0,0,0,0.013,0.036,0.053,1044,0,0,0,0,0,0,0,0,0,1044,0.935,0.986,0.997,1,1,1,1,1,1,1044,0,0,0,0,0,0.011,0.017,0.022,0.029,1044,1.001,1.003,1.004,1.005,1.006,1.006,1.007,1.007,1.007,1044,-2618.446,-2624.676,-2629.847,-2636.434,-2658.139,-2679.124,-2685.479,-2689.89,-2694.302,1044
"24","cor",40,0,1,1,500,2,2,0,6,4,"CE",5319.611,5332.379,5344.196,5356.275,5397.023,5436.693,5448.372,5458.455,5468.401,1102,5312.684,5325.452,5337.27,5349.348,5390.097,5429.766,5441.446,5451.528,5461.474,1102,5332.315,5345.083,5356.901,5368.979,5409.728,5449.397,5461.077,5471.159,5481.105,1102,1,1,1,1,1,1,1,1,1,1102,2,2,2,2,2,2,2,2,2,1102,0,0,0,0,0,0,0,0,0,1102,218.276,228.64,238.506,250.397,289.893,330.791,342.808,354.642,366.855,1102,6,6,6,6,6,6,6,6,6,1102,0.6368,0.8897,0.9606,0.991,1,1,1,1,1,1102,0,0,0,0,0,0.838,1.483,2.297,4.268,1102,-2652.342,-2658.726,-2664.635,-2670.674,-2691.048,-2710.883,-2716.723,-2721.764,-2726.737,1102,0,0,0,0,0,0,0,0,0,1102,0,0,0,0,0,0,0,0.027,0.048,1102,0,0,0,0,0,0,0,0,0,1102,0.959,0.993,0.998,1,1,1,1,1,1,1102,0,0,0,0,0,0.009,0.011,0.014,0.02,1102,1.002,1.004,1.005,1.006,1.007,1.008,1.008,1.009,1.009,1102,-2652.342,-2658.538,-2664.37,-2670.461,-2690.924,-2710.643,-2716.595,-2721.505,-2726.463,1102
"25","cor",43,0,2,1,500,2,2,0,6,4,"CE",4997.637,5011.27,5026.833,5041.886,5095.122,5151.036,5165.804,5176.01,5189.865,1444,4990.711,5004.344,5019.906,5034.959,5088.195,5144.109,5158.877,5169.084,5182.938,1444,5010.342,5023.975,5039.537,5054.59,5107.826,5163.74,5178.508,5188.715,5202.569,1444,1,1,1,1,1,1,1,1,1,1444,2,2,2,2,2,2,2,2,2,1444,0,0,0,0,0,0,0,0,0,1444,496.984,510.81,521.216,535.9,591.879,645.192,659.844,675.503,688.902,1444,6,6,6,6,6,6,6,6,6,1444,0.6017,0.9261,0.971,0.9994,1,1,1,1,1,1444,0,0,0,0,0,0.32,1.306,1.928,4.526,1444,-2491.355,-2498.172,-2505.953,-2513.479,-2540.097,-2568.054,-2575.438,-2580.542,-2587.469,1444,0,0,0,0,0,0,0,0,0,1444,0,0,0,0,0,0,0,0.018,0.049,1444,0,0,0,0,0,0,0,0,0,1444,0.952,0.996,0.999,1,1,1,1,1,1,1444,0,0,0,0,0,0.004,0.007,0.009,0.014,1444,1.001,1.002,1.003,1.003,1.003,1.004,1.004,1.004,1.004,1444,-2491.344,-2498.111,-2505.872,-2513.257,-2539.919,-2567.893,-2575.255,-2580.442,-2586.853,1444
"26","cor",46,0,0,2,500,2,2,0,6,4,"E",5680.461,5681.964,5683.02,5684.309,5686.541,5686.677,5686.677,5686.677,5686.677,1880,5673.534,5675.037,5676.093,5677.382,5679.614,5679.75,5679.75,5679.75,5679.75,1880,5693.165,5694.668,5695.724,5697.013,5699.245,5699.381,5699.381,5699.381,5699.381,1880,0.966,1,1,1,1,1,1,1,1,1880,2,2,2,2,2,2,2,2,2,1880,0.0197,0.0439,0.0789,0.1447,0.587,0.9257,0.9642,0.9836,0.9935,1880,0.012,0.032,0.073,0.153,1.065,3.863,5.075,6.248,7.854,1880,6,6,6,6,6,6,6,6,6,1880,0.4073,0.5823,0.745,0.8814,0.9992,1,1,1,1,1880,0,0,0,0.001,0.352,2.377,3.489,4.682,6.111,1880,-2832.767,-2833.519,-2834.047,-2834.691,-2835.807,-2835.875,-2835.875,-2835.875,-2835.875,1880,0,0,0,0,0,0,0,0,0,1880,0,0,0,0,0,0.028,0.041,0.05,0.059,1880,0,0,0,0,0,0,0,0,0.006,1880,0.892,0.947,0.977,0.993,1,1,1,1,1,1880,0,0,0,0,0.008,0.022,0.026,0.031,0.035,1880,0.989,1,1,1,1,2.983,6.173,10.999,24.537,1880,-2831.947,-2832.749,-2833.336,-2833.942,-2835.342,-2835.798,-2835.839,-2835.859,-2835.869,1880
"27","cor",47,1,0,2,500,2,2,0,6,4,"AE",5566.637,5574.419,5582.228,5588.923,5613.172,5632.379,5637.942,5642.94,5647.131,866,5559.71,5567.492,5575.301,5581.996,5606.245,5625.452,5631.015,5636.013,5640.204,866,5579.341,5587.123,5594.932,5601.627,5625.876,5645.083,5650.646,5655.644,5659.835,866,1,1,1,1,1,1,1,1,1,866,2,2,2,2,2,2,2,2,2,866,0,0,0,0,0,0,0,0,0,866,39.366,44.027,48.892,54.512,73.732,97.946,104.677,112.258,120.211,866,6,6,6,6,6,6,6,6,6,866,0.7555,0.8971,0.9706,0.9911,1,1,1,1,1,866,0,0,0,0,0,0.831,1.314,2.184,3.399,866,-2775.855,-2779.746,-2783.651,-2786.998,-2799.122,-2808.726,-2811.508,-2814.007,-2816.102,866,0,0,0,0,0,0,0,0,0,866,0,0,0,0,0,0,0,0.024,0.04,866,0,0,0,0,0,0,0,0,0,866,0.979,0.994,0.999,1,1,1,1,1,1,866,0,0,0,0,0,0.012,0.015,0.02,0.025,866,1.011,1.014,1.017,1.02,1.027,1.037,1.041,1.046,1.052,866,-2775.749,-2779.635,-2783.535,-2786.897,-2799.008,-2808.6,-2811.42,-2813.828,-2816.102,866
"28","cor",48,2,0,2,500,2,2,0,6,4,"AE",5445.162,5455.948,5465.487,5474.916,5509.202,5539.889,5547.869,5556.139,5564.203,963,5438.235,5449.021,5458.56,5467.989,5502.275,5532.963,5540.942,5549.213,5557.277,963,5457.866,5468.652,5478.191,5487.62,5521.906,5552.594,5560.573,5568.844,5576.908,963,1,1,1,1,1,1,1,1,1,963,2,2,2,2,2,2,2,2,2,963,0,0,0,0,0,0,0,0,0,963,122.473,130.843,138.948,147.071,177.948,212.113,221.518,231.004,241.319,963,6,6,6,6,6,6,6,6,6,963,0.6596,0.8134,0.9095,0.981,1,1,1,1,1,963,0,0,0,0,0,1.102,2.087,2.96,4.113,963,-2715.118,-2720.511,-2725.28,-2729.994,-2747.137,-2762.481,-2766.471,-2770.606,-2774.638,963,0,0,0,0,0,0,0,0,0,963,0,0,0,0,0,0,0.022,0.036,0.046,963,0,0,0,0,0,0,0,0,0,963,0.964,0.986,0.995,0.999,1,1,1,1,1,963,0,0,0,0,0,0.013,0.019,0.022,0.026,963,1.004,1.006,1.007,1.008,1.011,1.014,1.014,1.015,1.016,963,-2715.118,-2720.346,-2725.089,-2729.771,-2746.885,-2762.331,-2766.387,-2770.321,-2774.495,963
"29","cor",49,0,1,2,500,2,2,0,6,4,"CE",5512.913,5522.734,5530.485,5538.505,5568.621,5594.018,5600.163,5605.788,5610.672,658,5505.987,5515.807,5523.559,5531.578,5561.694,5587.091,5593.237,5598.861,5603.745,658,5525.618,5535.438,5543.19,5551.209,5581.325,5606.722,5612.868,5618.492,5623.376,658,1,1,1,1,1,1,1,1,1,658,2,2,2,2,2,2,2,2,2,658,0,0,0,0,0,0,0,0,0,658,76.344,81.055,86.573,93.045,118.459,148.282,156.773,164.351,174.429,658,6,6,6,6,6,6,6,6,6,658,0.6048,0.8183,0.8972,0.9694,1,1,1,1,1,658,0,0,0,0,0,1.335,2.231,2.917,4.491,658,-2748.993,-2753.904,-2757.779,-2761.789,-2776.847,-2789.545,-2792.618,-2795.43,-2797.873,658,0,0,0,0,0,0,0,0,0,658,0,0,0,0,0,0,0.025,0.035,0.049,658,0,0,0,0,0,0,0,0,0,658,0.952,0.987,0.994,0.999,1,1,1,1,1,658,0,0,0,0,0,0.014,0.018,0.02,0.025,658,1.004,1.008,1.01,1.012,1.016,1.022,1.023,1.025,1.027,658,-2748.512,-2753.602,-2757.475,-2761.731,-2776.623,-2789.349,-2792.549,-2795.245,-2797.651,658
"30","cor",52,0,2,2,500,2,2,0,6,4,"CE",5318.474,5331.855,5343.361,5356.052,5397.34,5434.272,5445.154,5453.744,5463.811,1095,5311.547,5324.928,5336.435,5349.125,5390.413,5427.345,5438.227,5446.817,5456.884,1095,5331.178,5344.559,5356.066,5368.756,5410.044,5446.976,5457.858,5466.448,5476.515,1095,1,1,1,1,1,1,1,1,1,1095,2,2,2,2,2,2,2,2,2,1095,0,0,0,0,0,0,0,0,0,1095,222.866,233.302,241.702,252.722,289.48,331.247,344.002,354.862,368.058,1095,6,6,6,6,6,6,6,6,6,1095,0.639,0.9106,0.9631,0.991,1,1,1,1,1,1095,0,0,0,0,0,0.834,1.443,2.091,4.245,1095,-2651.774,-2658.464,-2664.217,-2670.562,-2691.207,-2709.672,-2715.113,-2719.409,-2724.442,1095,0,0,0,0,0,0,0,0,0,1096,0,0,0,0,0,0,0,0.022,0.047,1096,0,0,0,0,0,0,0,0,0,1096,0.96,0.995,0.998,1,1,1,1,1,1,1096,0,0,0,0,0,0.009,0.011,0.013,0.019,1095,1.002,1.004,1.005,1.006,1.007,1.008,1.008,1.009,1.009,1095,-2651.774,-2658.44,-2663.85,-2670.247,-2691.127,-2709.478,-2714.979,-2719.177,-2724.427,1095
"31","cor",55,0,0,1,1000,2,2,0,6,4,"E",11358.77,11360.3,11361.62,11362.83,11365.07,11365.2,11365.2,11365.2,11365.2,1602,11349.07,11350.61,11351.92,11353.14,11355.38,11355.51,11355.51,11355.51,11355.51,1602,11371.48,11373.01,11374.33,11375.54,11377.78,11377.91,11377.91,11377.91,11377.91,1602,1,1,1,1,1,1,1,1,1,1602,2,2,2,2,2,2,2,2,2,1602,0.0178,0.0371,0.0721,0.1353,0.5658,0.9249,0.965,0.9832,0.9944,1602,0.01,0.034,0.071,0.155,1.138,3.992,5.261,6.56,8.048,1602,6,6,6,6,6,6,6,6,6,1602,0.4233,0.5835,0.7312,0.8419,0.9983,1,1,1,1,1602,0,0,0,0.003,0.46,2.73,3.576,4.689,5.987,1602,-5670.537,-5671.303,-5671.961,-5672.567,-5673.689,-5673.753,-5673.753,-5673.753,-5673.753,1602,0,0,0,0,0,0,0,0,0,1602,0,0,0,0,0,0.023,0.03,0.036,0.041,1602,0,0,0,0,0,0,0,0,0,1602,0.988,0.995,0.998,0.999,1,1,1,1,1,1602,0,0,0,0.001,0.007,0.017,0.019,0.022,0.024,1602,1,1,1,1,1,2.991,5.718,10.906,26.218,1602,-5669.724,-5670.458,-5671.123,-5671.753,-5673.184,-5673.675,-5673.718,-5673.736,-5673.748,1602
"32","cor",56,1,0,1,1000,2,2,0,6,4,"AE",10923.24,10937.51,10949.54,10962.76,11012.1,11056.13,11068.01,11077.38,11092.19,839,10913.54,10927.82,10939.84,10953.07,11002.41,11046.44,11058.32,11067.68,11082.49,839,10935.94,10950.22,10962.25,10975.47,11024.81,11068.84,11080.72,11090.08,11104.9,839,1,1,1,1,1,1,1,1,1,839,2,2,2,2,2,2,2,2,2,839,0,0,0,0,0,0,0,0,0,839,273.456,288.116,297.737,309.378,353.448,402.747,415.499,427.634,441.966,839,6,6,6,6,6,6,6,6,6,839,0.5488,0.7417,0.888,0.9899,1,1,1,1,1,839,0,0,0,0,0,0.872,2.317,3.516,4.951,839,-5452.77,-5459.909,-5465.923,-5472.533,-5497.204,-5519.219,-5525.159,-5529.84,-5537.246,839,0,0,0,0,0,0,0,0,0,840,0,0,0,0,0,0,0.019,0.029,0.037,840,0,0,0,0,0,0,0,0,0,840,0.994,0.998,1,1,1,1,1,1,1,840,0,0,0,0,0,0.008,0.014,0.017,0.02,839,1.001,1.002,1.003,1.005,1.006,1.006,1.007,1.007,1.007,839,-5452.379,-5459.909,-5465.879,-5472.344,-5497.005,-5518.989,-5524.83,-5529.671,-5536.862,839
"33","cor",57,2,0,1,1000,2,2,0,6,4,"AE",10548.15,10564.26,10579.88,10597.31,10658.1,10716.3,10732.08,10747.84,10766.5,849,10538.45,10554.57,10570.18,10587.61,10648.41,10706.6,10722.38,10738.15,10756.81,849,10560.86,10576.97,10592.59,10610.02,10670.81,10729.01,10744.79,10760.55,10779.21,849,1,1,1,1,1,1,1,1,1,849,2,2,2,2,2,2,2,2,2,849,0,0,0,0,0,0,0,0,0,849,598.986,617.668,633.575,649.164,707.291,768.104,785.342,800.807,816.958,849,6,6,6,6,6,6,6,6,6,849,0.6566,0.8465,0.9187,0.988,1,1,1,1,1,849,0,0,0,0,0,0.931,2.009,2.686,4.134,849,-5265.227,-5273.283,-5281.091,-5289.806,-5320.203,-5349.302,-5357.192,-5365.075,-5374.403,849,0,0,0,0,0,0,0,0,0,849,0,0,0,0,0,0,0.015,0.023,0.033,849,0,0,0,0,0,0,0,0,0,849,0.997,0.999,1,1,1,1,1,1,1,849,0,0,0,0,0,0.009,0.013,0.015,0.018,849,1.001,1.002,1.002,1.002,1.003,1.003,1.003,1.003,1.003,849,-5265.082,-5273.283,-5281.081,-5289.689,-5320.108,-5349.131,-5356.931,-5364.757,-5374.122,849
"34","cor",58,0,1,1,1000,2,2,0,6,4,"CE",10680.3,10700.31,10713.5,10730.71,10787.57,10840.9,10857.53,10870.84,10884.92,851,10670.61,10690.62,10703.81,10721.02,10777.87,10831.21,10847.83,10861.15,10875.23,851,10693.01,10713.02,10726.21,10743.42,10800.28,10853.61,10870.24,10883.55,10897.63,851,1,1,1,1,1,1,1,1,1,851,2,2,2,2,2,2,2,2,2,851,0,0,0,0,0,0,0,0,0,851,478.988,494.132,507.643,524.443,577.989,635.055,652.043,664.889,684.014,851,6,6,6,6,6,6,6,6,6,851,0.7252,0.8198,0.9042,0.978,1,1,1,1,1,851,0,0,0,0,0,1.173,2.154,2.911,3.589,851,-5331.303,-5341.309,-5347.904,-5356.508,-5384.936,-5411.603,-5419.916,-5426.574,-5433.614,851,0,0,0,0,0,0,0,0,0,851,0,0,0,0,0,0,0.017,0.025,0.03,851,0,0,0,0,0,0,0,0,0,851,0.998,0.999,1,1,1,1,1,1,1,851,0,0,0,0,0,0.007,0.01,0.011,0.013,851,1.001,1.002,1.002,1.003,1.003,1.004,1.004,1.004,1.004,851,-5331.237,-5341.255,-5347.721,-5356.226,-5384.724,-5411.453,-5419.916,-5426.574,-5433.614,851
